Name,Link,Information
Cosmos,https://books.toscrape.com/catalogue/cosmos_141/index.html,"{'Price': '£36.17', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Crazy Rich Asians (Crazy Rich Asians #1),https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,"{'Price': '£49.13', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Darkfever (Fever #1),https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,"{'Price': '£56.02', 'Category': 'Fantasy', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Counting Thyme,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,"{'Price': '£10.62', 'Category': 'Childrens', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Dark Places,https://books.toscrape.com/catalogue/dark-places_144/index.html,"{'Price': '£23.90', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,"{'Price': '£17.81', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Dead Wake: The Last Crossing of the Lusitania,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,"{'Price': '£39.24', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Disrupted: My Misadventure in the Start-Up Bubble,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,"{'Price': '£15.28', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Dracula,https://books.toscrape.com/catalogue/dracula_150/index.html,"{'Price': '£52.62', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Dune (Dune #1),https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,"{'Price': '£54.86', 'Category': 'Science Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Extreme Prey (Lucas Davenport #26),https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,"{'Price': '£25.40', 'Category': 'Mystery', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Do Androids Dream of Electric Sheep? (Blade Runner #1),https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,"{'Price': '£51.48', 'Category': 'Science Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Eclipse (Twilight #3),https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,"{'Price': '£18.74', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Eragon (The Inheritance Cycle #1),https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,"{'Price': '£43.87', 'Category': 'Fantasy', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Fellside,https://books.toscrape.com/catalogue/fellside_155/index.html,"{'Price': '£38.62', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Fifty Shades Freed (Fifty Shades #3),https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,"{'Price': '£15.36', 'Category': 'Adult Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Girl in the Blue Coat,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,"{'Price': '£46.83', 'Category': 'Historical Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
"Fruits Basket, Vol. 3 (Fruits Basket #3)",https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,"{'Price': '£45.17', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Are We There Yet?,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,"{'Price': '£10.66', 'Category': 'Childrens', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Fire Bound (Sea Haven/Sisters of the Heart #5),https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,"{'Price': '£21.28', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
"Friday Night Lights: A Town, a Team, and a Dream",https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,"{'Price': '£51.22', 'Category': 'Sports and Games', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Ash,https://books.toscrape.com/catalogue/ash_123/index.html,"{'Price': '£22.06', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Awkward,https://books.toscrape.com/catalogue/awkward_124/index.html,"{'Price': '£38.02', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Are We Smart Enough to Know How Smart Animals Are?,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,"{'Price': '£56.58', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Beowulf,https://books.toscrape.com/catalogue/beowulf_126/index.html,"{'Price': '£38.35', 'Category': 'Classics', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Beautiful Creatures (Caster Chronicles #1),https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,"{'Price': '£21.55', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Between Shades of Gray,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,"{'Price': '£20.79', 'Category': 'Historical Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Best of My Love (Fool's Gold #20),https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,"{'Price': '£27.41', 'Category': 'Romance', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Big Little Lies,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,"{'Price': '£22.11', 'Category': 'Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"Black Butler, Vol. 1 (Black Butler #1)",https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,"{'Price': '£49.31', 'Category': 'Sequential Art', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Black Flags: The Rise of ISIS,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,"{'Price': '£40.87', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Brave Enough,https://books.toscrape.com/catalogue/brave-enough_135/index.html,"{'Price': '£51.32', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Boy Meets Boy,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,"{'Price': '£21.12', 'Category': 'Young Adult', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,"{'Price': '£21.74', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,"{'Price': '£27.35', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Breaking Dawn (Twilight #4),https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,"{'Price': '£35.28', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Career of Evil (Cormoran Strike #3),https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,"{'Price': '£24.72', 'Category': 'Mystery', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,"{'Price': '£37.35', 'Category': 'Parenting', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Cinder (The Lunar Chronicles #1),https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,"{'Price': '£26.09', 'Category': 'Young Adult', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Civilization and Its Discontents,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,"{'Price': '£59.95', 'Category': 'Psychology', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
A Visit from the Goon Squad,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,"{'Price': '£14.08', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
A Walk in the Woods: Rediscovering America on the Appalachian Trail,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,"{'Price': '£30.48', 'Category': 'Nonfiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
And Then There Were None,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,"{'Price': '£35.01', 'Category': 'Classics', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Annie on My Mind,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,"{'Price': '£36.83', 'Category': 'Young Adult', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
H is for Hawk,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,"{'Price': '£57.42', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (2 available)'}"
Kindle Paperwhite User's Guide,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,"{'Price': '£34.00', 'Category': 'Nonfiction', 'Rating': 'Three stars', 'Availability': 'In stock (2 available)'}"
New Moon (Twilight #2),https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,"{'Price': '£12.86', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (2 available)'}"
Girl Online On Tour (Girl Online #2),https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,"{'Price': '£53.47', 'Category': 'Young Adult', 'Rating': 'One stars', 'Availability': 'In stock (2 available)'}"
"Run, Spot, Run: The Ethics of Keeping Pets",https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,"{'Price': '£20.02', 'Category': 'Philosophy', 'Rating': 'One stars', 'Availability': 'In stock (2 available)'}"
"Saga, Volume 2 (Saga (Collected Editions) #2)",https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,"{'Price': '£11.75', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (2 available)'}"
Life,https://books.toscrape.com/catalogue/life_104/index.html,"{'Price': '£31.58', 'Category': 'Music', 'Rating': 'Five stars', 'Availability': 'In stock (2 available)'}"
Sugar Rush (Offensive Line #2),https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,"{'Price': '£24.42', 'Category': 'Sports and Games', 'Rating': 'One stars', 'Availability': 'In stock (2 available)'}"
The Course of Love,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,"{'Price': '£16.78', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (2 available)'}"
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,"{'Price': '£54.81', 'Category': 'Sequential Art', 'Rating': 'One stars', 'Availability': 'In stock (2 available)'}"
The Sense of an Ending,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,"{'Price': '£31.38', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (2 available)'}"
#GIRLBOSS,https://books.toscrape.com/catalogue/girlboss_113/index.html,"{'Price': '£50.96', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
8 Keys to Mental Health Through Exercise,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,"{'Price': '£31.04', 'Category': 'Psychology', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
A Storm of Swords (A Song of Ice and Fire #3),https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,"{'Price': '£31.22', 'Category': 'Fantasy', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
"The Suffragettes (Little Black Classics, #96)",https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,"{'Price': '£11.89', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (2 available)'}"
A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,"{'Price': '£54.29', 'Category': 'Autobiography', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,"{'Price': '£29.45', 'Category': 'Science', 'Rating': 'One stars', 'Availability': 'In stock (1 available)'}"
The Silent Wife,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,"{'Price': '£12.34', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (1 available)'}"
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,"{'Price': '£36.52', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (1 available)'}"
The Zombie Room,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,"{'Price': '£19.69', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (1 available)'}"
The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,"{'Price': '£36.25', 'Category': 'Fantasy', 'Rating': 'Three stars', 'Availability': 'In stock (1 available)'}"
The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,"{'Price': '£43.19', 'Category': 'Classics', 'Rating': 'Four stars', 'Availability': 'In stock (1 available)'}"
The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html,"{'Price': '£41.56', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (1 available)'}"
This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,"{'Price': '£48.71', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (1 available)'}"
Three Wishes (River of Time: California #1),https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,"{'Price': '£44.18', 'Category': 'Science Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (1 available)'}"
